Line Item Value,Weight (Kilograms),Freight Cost (USD),Processing Time (Days),Shipment Mode_Truck,"Country_Congo, DRC",Country_C̫te d'Ivoire,Country_Mozambique,Country_Uganda,Country_Zambia,Delivery Quarter_1,Delivery Quarter_2,Delivery Quarter_3,Delivery Quarter_4,Vendor_encoded,Delayed
2016.0,988.0,4251.0,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
16440.0,87.0,907.41,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
35800.0,4436.0,18375.7,24.0,False,False,False,False,False,True,False,True,False,False,5404,0
814821.12,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,True,False,False,5404,0
162500.0,901.0,3006.0,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
117034.5,1238.0,6433.28,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
418800.25,2177.0,2912.01,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
9683.0,1047.0,5869.655000000001,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
12000.0,72.0,947.05,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
102500.0,980.0,3179.0,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
518127.25,4680.0,19288.91,24.0,False,False,False,False,False,True,False,True,False,False,5404,0
159095.2,633.0,5869.655000000001,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
164400.0,1015.0,3256.0,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
71600.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
220100.0,994.0,3501.0,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
10113.6,259.0,1574.0,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
680292.5,6243.0,25729.7,24.0,False,False,False,False,False,True,False,True,False,False,5404,0
42960.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
1064.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
8356.85,141.0,411.07,24.0,False,False,False,True,False,False,False,False,True,False,5404,0
9892.5,1656.0,8331.36,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
7838.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
123300.0,1422.0,4198.0,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
6022.52,547.0,2094.0,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
173642.0,5697.0,14893.0,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
243270.0,3203.0,8258.0,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
10425.0,50.0,791.84,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
6780.0,3340.0,3438.84,24.0,False,False,False,True,False,False,False,False,False,True,5404,0
20850.0,130.0,1676.91,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
3698.04,46.0,1607.0,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
407101.62,2213.0,18101.32,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
387215.64,2102.0,5834.0,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
4593.45,1047.0,5869.655000000001,24.0,False,False,False,True,False,False,False,False,True,False,5404,0
446.88,14.0,632.6,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
21325.14,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
289000.0,14311.0,63886.29,24.0,False,False,False,False,False,True,False,False,True,False,5404,0
1360768.5,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,False,True,False,5404,0
608.0,4241.0,25442.0,24.0,False,False,False,True,False,False,False,False,False,True,5404,0
182488.16,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
9214.9,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
37184.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
42834.05,200.0,1642.0,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
435327.48,4221.0,17549.81,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
188724.48,5989.0,19590.04,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
1835.0,47.0,707.4,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
6400.0,38.0,1161.13,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
48280.0,1434.0,3682.34,24.0,False,False,False,True,False,False,False,False,False,True,5404,0
146850.0,2143.0,10137.04,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
33806.2,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,True,False,False,False,5404,0
14400.0,109.0,919.66,24.0,False,False,False,False,False,True,True,False,False,False,5404,0
100000.0,3584.0,8405.91,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
80565.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
24500.0,989.0,3452.0,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
6993.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
69186.69,1554.0,4963.0,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
224.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
69650.0,219.0,1392.0,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
40812.3,217.0,3499.1,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
1872.0,5.0,636.52,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
1043.28,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
2296.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
5983.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
25893.0,83.0,4522.03,24.0,False,False,False,False,False,True,False,False,False,True,5404,0
29155.95,130.0,3187.18,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
92074.0,1215.0,6346.22,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
6450.0,2584.0,26877.3,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
21645.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
180.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
281133.5,10877.0,30167.0,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
842.8,29.0,1372.38,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
31053.84,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
53960.0,771.0,3256.0,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
497597.7,2647.0,9307.0,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
828004.14,5253.0,18856.33,24.0,False,False,False,False,False,True,True,False,False,False,5404,0
27388.5,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,True,False,False,False,5404,0
113860.0,1740.0,8008.65,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
71423.1,2166.0,20578.2,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
237077.4,2941.0,31051.3,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
54895.05,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
1.52,45.0,798.59,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
673067.0,16579.0,8654.7,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
3452.4,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
105.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
4055.04,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
110017.2,3146.0,13332.0,24.0,False,False,False,False,False,True,False,True,False,False,5404,0
6090.0,153.0,1280.91,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
134917.65,2033.0,15307.62,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
94050.8,4128.0,6539.8,24.0,True,False,False,False,False,True,True,False,False,False,5404,0
720.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
123984.5,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
600500.0,3422.0,5936.99,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
42693.76,732.0,2963.8,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
62160.0,467.0,6299.56,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
38400.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
224235.0,2298.0,3733.57,24.0,True,False,False,True,False,False,False,False,True,False,5404,0
24939.0,1047.0,5869.655000000001,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
15313.86,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
17832.15,273.0,2446.58,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
3132.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
3968.9,773.0,3472.55,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
8545.86,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
39594.5,161.0,939.12,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
18.0,526.0,2185.82,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
19980.0,199.0,1476.8,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
12757.5,239.0,1277.22,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
432000.0,12606.0,7053.51,24.0,True,False,False,False,False,True,False,False,True,False,5404,0
106038.0,587.0,1146.27,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
10546.1,76.0,1062.5,24.0,True,False,False,False,False,True,False,False,False,True,5404,0
63449.1,620.0,2739.3,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
21000.0,3720.0,43704.8,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
28245.2,182.0,1409.26,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
109327.05,1072.0,8504.72,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
800.0,19.0,851.24,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
79000.0,581.0,3238.0,24.0,False,False,False,False,False,True,True,False,False,False,5404,0
105.2,1.0,165.0,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
140640.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
48040.0,8481.0,30585.17,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
48040.0,342.0,1648.64,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
2466.0,547.0,2437.63,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
94299.0,333.0,1793.11,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
10696.4,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
3967.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
71689.85,1592.0,6708.25,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
3204.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
10027.5,177.0,2151.27,24.0,False,False,False,False,True,False,True,False,False,False,5404,0
79117.5,291.0,1755.0,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
27369.5,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
420750.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
24000.0,241.0,188.0,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
50274.95,501.0,3266.38,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
132018.4,1435.0,9138.0,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
900064.8,7910.0,1012.43,24.0,True,False,False,True,False,False,False,False,False,True,5404,0
3779.1,71.0,1181.41,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
24178.36,176.0,3680.33,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
12180.0,2177.0,5127.91,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
3288.0,18.0,418.75,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
15579.4,327.0,1762.5,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
39.3,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
611849.4,6024.0,15128.37,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
6409.2,199.0,3133.23,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
190357.2,1901.0,18638.84,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
108106.2,1079.0,10823.52,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
8427.24,76.0,1954.23,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
188568.0,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,True,False,False,5404,0
2362.5,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
83119.2,1047.0,5869.655000000001,24.0,False,False,False,True,False,False,False,True,False,False,5404,0
8.88,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
857440.0,7995.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
116917.3,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
676400.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
126500.0,966.0,7329.83,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
541120.0,8955.0,14958.2,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
284800.0,2970.0,7329.83,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
79680.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
250000.0,2068.0,8502.12,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
36328.0,722.0,2787.55,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
444.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
302670.0,2991.0,7445.8,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
478207.2,4724.0,7445.8,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
